ticker,timestamp,time_bucket,signal_type,entry,stop,risk,atr,volume_ratio,confidence,outcome,peak_r,actual_r,peak_price,bars_to_peak,time_to_peak_min,bars_to_exit,stopped_out
AMD,2025-12-05 12:46:00,MIDDAY (10:30-15:00),SELL,217.2,217.32,0.12,0.08,4.28,100,STOP_OUT,0.17,-1.0,217.18,0,0,0,True
AMD,2025-12-05 12:57:00,MIDDAY (10:30-15:00),BUY,217.53,217.41,0.12,0.08,6.3,100,STOP_OUT,0.0,-1.0,217.53,0,0,0,True
AMD,2025-12-05 13:26:00,MIDDAY (10:30-15:00),SELL,217.15,217.37,0.22,0.15,2.12,70,STOP_OUT,0.0,-1.0,217.15,0,0,0,True
AMD,2025-12-05 13:31:00,MIDDAY (10:30-15:00),SELL,217.13,217.37,0.24,0.16,2.8,83,REVERSAL,1.71,0.85,216.72,1,1,1,False
AMD,2025-12-05 13:33:00,MIDDAY (10:30-15:00),SELL,216.94,217.21,0.27,0.18,4.76,90,REVERSAL,0.93,0.46,216.69,1,1,1,False
AMD,2025-12-05 14:26:00,MIDDAY (10:30-15:00),BUY,216.98,216.65,0.33,0.22,3.54,100,STOP_OUT,0.0,-1.0,216.98,0,0,0,True
AMD,2025-12-05 14:30:00,MIDDAY (10:30-15:00),BUY,218.8,218.16,0.64,0.43,120.8,100,REVERSAL,2.19,1.09,220.2,0,0,0,False
AMD,2025-12-05 14:31:00,MIDDAY (10:30-15:00),BUY,220.16,219.39,0.77,0.51,3.95,100,REVERSAL,1.16,0.58,221.05,0,0,0,False
AMD,2025-12-05 14:32:00,MIDDAY (10:30-15:00),BUY,220.86,220.01,0.85,0.57,2.99,90,REVERSAL,0.73,0.36,221.48,0,0,0,False
AMD,2025-12-05 14:33:00,MIDDAY (10:30-15:00),BUY,221.31,220.4,0.91,0.61,2.02,77,REVERSAL,0.69,0.35,221.94,0,0,0,False
AMD,2025-12-05 15:03:00,CLOSE (15:00-16:00),BUY,220.87,219.89,0.98,0.65,2.07,70,REVERSAL,0.81,0.4,221.66,0,0,0,False
AMD,2025-12-08 10:11:00,MORNING (9:45-10:30),BUY,219.19,219.05,0.14,0.09,8.34,100,STOP_OUT,0.0,-1.0,219.19,0,0,0,True
AMD,2025-12-08 10:27:00,MORNING (9:45-10:30),BUY,219.29,219.17,0.12,0.08,18.01,100,REVERSAL,1.75,0.88,219.5,1,1,1,False
AMD,2025-12-08 10:29:00,MORNING (9:45-10:30),BUY,219.49,219.34,0.15,0.1,2.14,80,STOP_OUT,0.0,-1.0,219.49,0,0,0,True
AMD,2025-12-08 10:46:00,MIDDAY (10:30-15:00),SELL,219.2,219.29,0.09,0.06,10.51,100,STOP_OUT,0.0,-1.0,219.2,0,0,0,True
AMD,2025-12-08 10:53:00,MIDDAY (10:30-15:00),BUY,219.51,219.4,0.11,0.07,3.85,100,REVERSAL,1.64,0.82,219.69,1,1,1,False
AMD,2025-12-08 12:00:00,MIDDAY (10:30-15:00),SELL,219.36,219.49,0.13,0.09,11.95,90,REVERSAL,0.62,0.31,219.28,0,0,0,False
AMD,2025-12-08 12:23:00,MIDDAY (10:30-15:00),SELL,219.24,219.35,0.11,0.07,3.42,100,REVERSAL,1.27,0.64,219.1,0,0,0,False
AMD,2025-12-08 12:24:00,MIDDAY (10:30-15:00),SELL,219.15,219.27,0.12,0.08,3.3,95,STOP_OUT,0.17,-1.0,219.13,0,0,0,True
AMD,2025-12-08 14:27:00,MIDDAY (10:30-15:00),SELL,218.68,219.05,0.37,0.25,6.43,95,STOP_OUT,0.0,-1.0,218.68,0,0,0,True
AMD,2025-12-08 14:30:00,MIDDAY (10:30-15:00),BUY,220.61,220.0,0.6,0.4,161.06,100,REVERSAL,1.13,0.57,221.3,0,0,0,False
AMD,2025-12-08 14:31:00,MIDDAY (10:30-15:00),BUY,221.16,220.51,0.66,0.44,2.33,80,REVERSAL,1.05,0.52,221.84,1,1,1,False
AMD,2025-12-08 15:26:00,CLOSE (15:00-16:00),SELL,218.9,219.63,0.74,0.49,2.01,70,STOP_OUT,0.21,-1.0,218.75,3,3,3,True
AMD,2025-12-09 10:39:00,MIDDAY (10:30-15:00),SELL,223.05,223.29,0.24,0.16,97.68,100,STOP_OUT,0.0,-1.0,223.05,0,0,0,True
AMD,2025-12-09 11:01:00,MIDDAY (10:30-15:00),SELL,221.5,222.09,0.59,0.39,2.55,90,REVERSAL,0.68,0.34,221.1,12,12,12,False
AMD,2025-12-09 11:27:00,MIDDAY (10:30-15:00),BUY,222.15,221.77,0.38,0.25,2.73,90,REVERSAL,0.66,0.33,222.4,9,9,9,False
AMD,2025-12-09 11:41:00,MIDDAY (10:30-15:00),BUY,222.43,222.16,0.27,0.18,4.18,97,REVERSAL,0.96,0.48,222.69,18,18,18,False
AMD,2025-12-09 12:00:00,MIDDAY (10:30-15:00),BUY,222.64,222.45,0.19,0.13,14.91,100,STOP_OUT,0.0,-1.0,222.64,0,0,0,True
AMD,2025-12-09 12:57:00,MIDDAY (10:30-15:00),BUY,222.51,222.37,0.14,0.1,2.03,75,REVERSAL,1.0,0.5,222.65,1,1,1,False
AMD,2025-12-09 12:59:00,MIDDAY (10:30-15:00),BUY,222.65,222.52,0.13,0.09,2.4,80,STOP_OUT,0.0,-1.0,222.65,0,0,0,True
AMD,2025-12-09 13:20:00,MIDDAY (10:30-15:00),SELL,222.1,222.42,0.32,0.21,3.85,93,STOP_OUT,0.19,-1.0,222.04,0,0,0,True
AMD,2025-12-09 13:30:00,MIDDAY (10:30-15:00),SELL,221.8,222.15,0.35,0.23,9.91,100,STOP_OUT,0.0,-1.0,221.8,0,0,0,True
AMD,2025-12-09 13:36:00,MIDDAY (10:30-15:00),SELL,221.52,221.95,0.43,0.29,9.61,93,STOP_OUT,0.05,-1.0,221.5,0,0,0,True
AMD,2025-12-09 14:24:00,MIDDAY (10:30-15:00),SELL,221.51,221.91,0.4,0.27,2.2,70,STOP_OUT,0.0,-1.0,221.51,0,0,0,True
AMD,2025-12-09 14:28:00,MIDDAY (10:30-15:00),SELL,221.1,221.61,0.51,0.34,3.55,100,REVERSAL,4.49,2.25,218.81,1,1,1,False
AMD,2025-12-09 14:29:00,MIDDAY (10:30-15:00),SELL,221.0,221.55,0.55,0.37,2.84,80,REVERSAL,3.98,1.99,218.81,0,0,0,False
AMD,2025-12-09 14:30:00,MIDDAY (10:30-15:00),SELL,219.12,219.89,0.77,0.51,72.05,100,REVERSAL,1.58,0.79,217.91,0,0,0,False
AMD,2025-12-09 14:31:00,MIDDAY (10:30-15:00),SELL,218.63,219.5,0.88,0.59,4.66,90,REVERSAL,0.8,0.4,217.93,0,0,0,False
AMD,2025-12-09 15:05:00,CLOSE (15:00-16:00),BUY,221.92,220.92,1.0,0.67,2.19,70,REVERSAL,0.66,0.33,222.58,1,1,1,False
AMD,2025-12-09 15:29:00,CLOSE (15:00-16:00),BUY,223.45,222.7,0.75,0.5,2.53,90,REVERSAL,0.93,0.47,224.15,1,1,1,False
AMD,2025-12-10 09:48:00,MORNING (9:45-10:30),BUY,222.0,221.89,0.11,0.08,6.48,100,REVERSAL,1.82,0.91,222.2,5,5,5,False
AMD,2025-12-10 09:54:00,MORNING (9:45-10:30),BUY,222.13,222.02,0.11,0.08,4.81,97,STOP_OUT,0.0,-1.0,222.13,0,0,0,True
AMD,2025-12-10 10:01:00,MORNING (9:45-10:30),BUY,222.29,222.14,0.15,0.1,4.66,100,STOP_OUT,0.0,-1.0,222.29,0,0,0,True
AMD,2025-12-10 10:23:00,MORNING (9:45-10:30),SELL,221.75,222.02,0.27,0.18,4.46,100,REVERSAL,0.81,0.41,221.53,0,0,0,False
AMD,2025-12-10 10:30:00,MIDDAY (10:30-15:00),SELL,220.8,221.19,0.39,0.26,9.12,93,STOP_OUT,0.0,-1.0,220.8,0,0,0,True
AMD,2025-12-10 10:56:00,MIDDAY (10:30-15:00),BUY,221.63,221.4,0.23,0.15,13.95,100,STOP_OUT,0.0,-1.0,221.63,0,0,0,True
AMD,2025-12-10 11:00:00,MIDDAY (10:30-15:00),BUY,221.85,221.55,0.3,0.2,6.13,97,STOP_OUT,0.0,-1.0,221.85,0,0,0,True
AMD,2025-12-10 11:20:00,MIDDAY (10:30-15:00),BUY,221.9,221.71,0.19,0.13,9.99,100,REVERSAL,1.32,0.66,222.15,16,16,16,False
AMD,2025-12-10 11:37:00,MIDDAY (10:30-15:00),BUY,222.1,221.98,0.12,0.08,4.82,97,REVERSAL,0.92,0.46,222.21,0,0,0,False
AMD,2025-12-10 11:41:00,MIDDAY (10:30-15:00),BUY,222.25,222.09,0.16,0.11,12.24,95,REVERSAL,1.06,0.53,222.42,9,9,9,False
AMD,2025-12-10 11:56:00,MIDDAY (10:30-15:00),BUY,222.55,222.4,0.15,0.1,2.1,70,STOP_OUT,0.07,-1.0,222.56,0,0,0,True
AMD,2025-12-10 12:27:00,MIDDAY (10:30-15:00),BUY,222.17,222.02,0.15,0.1,4.83,93,REVERSAL,0.53,0.27,222.25,1,1,1,False
AMD,2025-12-10 12:55:00,MIDDAY (10:30-15:00),BUY,222.39,222.25,0.14,0.09,3.94,100,STOP_OUT,0.0,-1.0,222.39,0,0,0,True
AMD,2025-12-10 13:00:00,MIDDAY (10:30-15:00),SELL,220.75,221.08,0.33,0.22,214.53,95,STOP_OUT,0.0,-1.0,220.75,0,0,0,True
AMD,2025-12-10 13:20:00,MIDDAY (10:30-15:00),BUY,222.59,222.36,0.23,0.15,10.44,95,STOP_OUT,0.0,-1.0,222.59,0,0,0,True
AMD,2025-12-10 14:00:00,MIDDAY (10:30-15:00),SELL,221.96,222.3,0.34,0.22,9.0,95,STOP_OUT,0.41,-1.0,221.82,0,0,0,True
AMD,2025-12-10 14:05:00,MIDDAY (10:30-15:00),SELL,221.65,222.12,0.47,0.31,5.52,100,STOP_OUT,0.0,-1.0,221.65,0,0,0,True
AMD,2025-12-10 14:27:00,MIDDAY (10:30-15:00),BUY,222.31,221.81,0.5,0.33,4.4,100,STOP_OUT,0.0,-1.0,222.31,0,0,0,True
AMD,2025-12-10 14:30:00,MIDDAY (10:30-15:00),SELL,220.97,221.65,0.68,0.45,69.17,100,REVERSAL,0.88,0.44,220.37,0,0,0,False
AMD,2025-12-10 14:31:00,MIDDAY (10:30-15:00),SELL,220.52,221.25,0.73,0.48,2.3,77,REVERSAL,0.82,0.41,219.92,0,0,0,False
AMD,2025-12-10 14:32:00,MIDDAY (10:30-15:00),SELL,220.22,221.0,0.78,0.52,2.97,85,REVERSAL,0.67,0.33,219.7,1,1,1,False
AMD,2025-12-10 15:09:00,CLOSE (15:00-16:00),SELL,219.64,220.21,0.57,0.38,2.06,80,REVERSAL,0.51,0.26,219.35,2,2,2,False
AMD,2025-12-10 15:37:00,CLOSE (15:00-16:00),SELL,219.11,219.6,0.49,0.33,4.75,100,REVERSAL,0.9,0.45,218.67,2,2,2,False
AMD,2025-12-11 09:52:00,MORNING (9:45-10:30),BUY,218.39,218.22,0.16,0.11,4.93,100,REVERSAL,1.18,0.59,218.59,0,0,0,False
AMD,2025-12-11 09:53:00,MORNING (9:45-10:30),BUY,218.59,218.41,0.18,0.12,4.21,100,STOP_OUT,0.33,-1.0,218.65,0,0,0,True
AMD,2025-12-11 10:07:00,MORNING (9:45-10:30),SELL,217.44,217.88,0.44,0.3,6.68,95,REVERSAL,0.7,0.35,217.13,2,2,2,False
AMD,2025-12-11 10:11:00,MORNING (9:45-10:30),SELL,217.08,217.54,0.46,0.3,3.39,100,STOP_OUT,0.0,-1.0,217.08,0,0,0,True
AMD,2025-12-11 10:46:00,MIDDAY (10:30-15:00),SELL,217.63,217.81,0.18,0.12,7.35,100,STOP_OUT,0.28,-1.0,217.58,0,0,0,True
AMD,2025-12-11 10:47:00,MIDDAY (10:30-15:00),SELL,217.58,217.77,0.19,0.13,3.49,90,STOP_OUT,0.0,-1.0,217.58,0,0,0,True
AMD,2025-12-11 10:52:00,MIDDAY (10:30-15:00),SELL,217.54,217.81,0.27,0.18,2.26,80,STOP_OUT,0.0,-1.0,217.54,0,0,0,True
AMD,2025-12-11 11:36:00,MIDDAY (10:30-15:00),SELL,217.45,217.69,0.24,0.16,4.79,90,REVERSAL,0.67,0.33,217.29,0,0,0,False
AMD,2025-12-11 12:00:00,MIDDAY (10:30-15:00),BUY,217.71,217.47,0.24,0.16,27.43,90,REVERSAL,0.87,0.44,217.92,1,1,1,False
AMD,2025-12-11 12:46:00,MIDDAY (10:30-15:00),BUY,218.87,218.56,0.31,0.2,5.77,95,REVERSAL,0.9,0.45,219.15,9,9,9,False
AMD,2025-12-11 12:56:00,MIDDAY (10:30-15:00),BUY,219.1,218.87,0.23,0.15,2.48,80,STOP_OUT,0.35,-1.0,219.18,2,2,2,True
AMD,2025-12-11 13:32:00,MIDDAY (10:30-15:00),SELL,218.11,218.43,0.32,0.21,5.51,97,STOP_OUT,0.0,-1.0,218.11,0,0,0,True
AMD,2025-12-11 13:34:00,MIDDAY (10:30-15:00),SELL,217.8,218.16,0.36,0.24,3.88,100,REVERSAL,0.5,0.25,217.62,8,8,8,False
AMD,2025-12-11 14:30:00,MIDDAY (10:30-15:00),SELL,215.41,216.12,0.71,0.47,251.18,100,REVERSAL,0.75,0.37,214.88,1,1,1,False
AMD,2025-12-11 14:32:00,MIDDAY (10:30-15:00),SELL,214.88,215.76,0.88,0.58,2.75,87,REVERSAL,0.85,0.43,214.13,0,0,0,False
AMD,2025-12-11 14:33:00,MIDDAY (10:30-15:00),SELL,214.38,215.35,0.97,0.65,2.21,73,REVERSAL,1.08,0.54,213.33,0,0,0,False
AMD,2025-12-11 14:34:00,MIDDAY (10:30-15:00),SELL,213.42,214.51,1.09,0.72,2.27,77,STOP_OUT,0.0,-1.0,213.42,0,0,0,True
AMD,2025-12-11 15:51:00,CLOSE (15:00-16:00),SELL,212.28,212.9,0.62,0.42,2.29,70,STOP_OUT,0.23,-1.0,212.14,0,0,0,True
AMD,2025-12-12 10:10:00,MORNING (9:45-10:30),BUY,218.9,218.7,0.2,0.14,8.77,93,REVERSAL,1.3,0.65,219.16,0,0,0,False
AMD,2025-12-12 10:28:00,MORNING (9:45-10:30),SELL,218.72,218.87,0.15,0.1,2.72,90,STOP_OUT,0.13,-1.0,218.7,3,3,3,True
AMD,2025-12-12 10:37:00,MIDDAY (10:30-15:00),SELL,218.5,218.66,0.16,0.11,13.82,100,STOP_OUT,0.0,-1.0,218.5,0,0,0,True
AMD,2025-12-12 11:08:00,MIDDAY (10:30-15:00),SELL,218.4,218.54,0.14,0.09,25.71,100,STOP_OUT,0.0,-1.0,218.4,0,0,0,True
AMD,2025-12-12 11:36:00,MIDDAY (10:30-15:00),SELL,218.11,218.4,0.29,0.2,72.93,100,STOP_OUT,0.17,-1.0,218.06,0,0,0,True
AMD,2025-12-12 11:57:00,MIDDAY (10:30-15:00),BUY,218.75,218.55,0.2,0.14,3.45,100,STOP_OUT,0.0,-1.0,218.75,0,0,0,True
AMD,2025-12-12 12:22:00,MIDDAY (10:30-15:00),BUY,219.1,218.89,0.21,0.14,7.63,100,REVERSAL,0.71,0.36,219.25,0,0,0,False
AMD,2025-12-12 12:23:00,MIDDAY (10:30-15:00),BUY,219.25,219.04,0.21,0.14,3.95,93,REVERSAL,1.05,0.52,219.47,0,0,0,False
AMD,2025-12-12 12:25:00,MIDDAY (10:30-15:00),BUY,219.68,219.41,0.27,0.18,3.5,100,STOP_OUT,0.0,-1.0,219.68,0,0,0,True
AMD,2025-12-12 12:37:00,MIDDAY (10:30-15:00),SELL,218.83,219.17,0.34,0.22,3.4,100,REVERSAL,0.68,0.34,218.6,9,9,9,False
AMD,2025-12-12 12:47:00,MIDDAY (10:30-15:00),SELL,218.62,218.84,0.22,0.15,6.57,100,STOP_OUT,0.09,-1.0,218.6,0,0,0,True
AMD,2025-12-12 12:54:00,MIDDAY (10:30-15:00),BUY,219.87,219.42,0.45,0.3,136.82,93,REVERSAL,2.0,1.0,220.77,0,0,0,False
AMD,2025-12-12 13:30:00,MIDDAY (10:30-15:00),SELL,219.0,219.45,0.45,0.3,4.75,90,REVERSAL,0.56,0.28,218.75,4,4,4,False
AMD,2025-12-12 13:37:00,MIDDAY (10:30-15:00),SELL,218.55,219.3,0.75,0.5,5.36,100,STOP_OUT,0.05,-1.0,218.51,0,0,0,True
AMD,2025-12-12 13:53:00,MIDDAY (10:30-15:00),BUY,218.94,218.63,0.31,0.21,3.84,95,REVERSAL,0.78,0.39,219.18,1,1,1,False
AMD,2025-12-12 14:27:00,MIDDAY (10:30-15:00),SELL,218.11,218.55,0.44,0.29,2.38,75,STOP_OUT,0.0,-1.0,218.11,0,0,0,True
AMD,2025-12-12 14:34:00,MIDDAY (10:30-15:00),BUY,220.47,219.39,1.09,0.73,2.01,77,REVERSAL,0.68,0.34,221.2,0,0,0,False
AMD,2025-12-12 15:03:00,CLOSE (15:00-16:00),SELL,217.66,218.52,0.86,0.57,2.57,90,REVERSAL,0.71,0.35,217.05,0,0,0,False
AMD,2025-12-12 15:28:00,CLOSE (15:00-16:00),SELL,214.93,215.67,0.74,0.49,2.98,87,REVERSAL,0.87,0.44,214.28,0,0,0,False
AMD,2025-12-12 15:58:00,CLOSE (15:00-16:00),SELL,212.84,213.57,0.73,0.49,6.46,100,REVERSAL,1.86,0.93,211.48,13,13,107,False
AMD,2025-12-15 10:18:00,MORNING (9:45-10:30),BUY,211.92,211.8,0.12,0.08,2.62,85,REVERSAL,0.58,0.29,211.99,1,1,1,False
AMD,2025-12-15 10:19:00,MORNING (9:45-10:30),BUY,211.97,211.86,0.11,0.07,2.08,80,STOP_OUT,0.18,-1.0,211.99,0,0,0,True
AMD,2025-12-15 10:31:00,MIDDAY (10:30-15:00),SELL,211.74,211.89,0.15,0.1,2.2,80,REVERSAL,0.6,0.3,211.65,0,0,0,False
AMD,2025-12-15 10:39:00,MIDDAY (10:30-15:00),SELL,211.6,211.75,0.15,0.1,2.48,70,REVERSAL,0.53,0.27,211.52,2,2,2,False
AMD,2025-12-15 10:54:00,MIDDAY (10:30-15:00),BUY,211.82,211.67,0.15,0.1,3.04,100,REVERSAL,1.07,0.53,211.98,3,3,3,False
AMD,2025-12-15 10:58:00,MIDDAY (10:30-15:00),BUY,211.98,211.82,0.16,0.11,12.51,100,STOP_OUT,0.0,-1.0,211.98,0,0,0,True
AMD,2025-12-15 11:19:00,MIDDAY (10:30-15:00),BUY,211.98,211.84,0.14,0.09,14.8,100,REVERSAL,2.57,1.29,212.34,0,0,0,False
AMD,2025-12-15 11:49:00,MIDDAY (10:30-15:00),SELL,212.28,212.42,0.14,0.09,2.53,90,REVERSAL,0.57,0.29,212.2,2,2,2,False
AMD,2025-12-15 13:00:00,MIDDAY (10:30-15:00),SELL,210.55,211.01,0.46,0.31,189.42,97,STOP_OUT,0.0,-1.0,210.55,0,0,0,True
AMD,2025-12-15 13:39:00,MIDDAY (10:30-15:00),SELL,212.49,212.94,0.45,0.3,15.72,93,STOP_OUT,0.47,-1.0,212.28,3,3,3,True
AMD,2025-12-15 14:20:00,MIDDAY (10:30-15:00),SELL,212.03,212.23,0.2,0.13,3.25,97,REVERSAL,0.65,0.33,211.9,1,1,1,False
AMD,2025-12-16 09:42:00,OPEN (9:30-9:45),SELL,205.63,206.5,0.87,0.58,2.04,80,REVERSAL,0.57,0.29,205.13,8,8,8,False
AMD,2025-12-16 09:51:00,MORNING (9:45-10:30),SELL,205.13,205.43,0.3,0.2,3.42,100,STOP_OUT,0.0,-1.0,205.13,0,0,0,True
AMD,2025-12-16 09:59:00,MORNING (9:45-10:30),BUY,205.34,205.04,0.3,0.2,4.13,100,REVERSAL,0.8,0.4,205.58,3,3,3,False
AMD,2025-12-16 10:04:00,MORNING (9:45-10:30),BUY,205.56,205.28,0.28,0.18,2.19,93,REVERSAL,0.61,0.3,205.73,1,1,1,False
AMD,2025-12-16 10:16:00,MORNING (9:45-10:30),BUY,205.82,205.53,0.29,0.2,10.82,100,REVERSAL,0.55,0.28,205.98,0,0,0,False
AMD,2025-12-16 10:38:00,MIDDAY (10:30-15:00),BUY,206.19,205.97,0.22,0.14,11.81,100,REVERSAL,1.68,0.84,206.56,0,0,0,False
AMD,2025-12-16 10:39:00,MIDDAY (10:30-15:00),BUY,206.46,206.22,0.24,0.16,2.78,90,REVERSAL,0.75,0.37,206.64,0,0,0,False
AMD,2025-12-16 10:53:00,MIDDAY (10:30-15:00),SELL,206.07,206.25,0.18,0.12,5.76,100,REVERSAL,1.78,0.89,205.75,0,0,0,False
AMD,2025-12-16 10:54:00,MIDDAY (10:30-15:00),SELL,205.89,206.09,0.2,0.13,7.51,93,STOP_OUT,0.5,-1.0,205.79,0,0,0,True
AMD,2025-12-16 11:15:00,MIDDAY (10:30-15:00),BUY,206.13,205.95,0.18,0.12,2.9,90,STOP_OUT,0.0,-1.0,206.13,0,0,0,True
AMD,2025-12-16 11:28:00,MIDDAY (10:30-15:00),BUY,206.32,206.13,0.19,0.13,3.74,100,STOP_OUT,0.0,-1.0,206.32,0,0,0,True
AMD,2025-12-16 11:39:00,MIDDAY (10:30-15:00),BUY,206.49,206.31,0.18,0.12,2.17,80,STOP_OUT,0.0,-1.0,206.49,0,0,0,True
AMD,2025-12-16 11:58:00,MIDDAY (10:30-15:00),BUY,206.72,206.57,0.15,0.1,3.35,100,STOP_OUT,0.0,-1.0,206.72,0,0,0,True
AMD,2025-12-16 12:10:00,MIDDAY (10:30-15:00),BUY,206.88,206.7,0.18,0.12,3.65,100,REVERSAL,1.0,0.5,207.06,1,1,1,False
AMD,2025-12-16 12:12:00,MIDDAY (10:30-15:00),BUY,207.0,206.82,0.18,0.12,3.15,97,REVERSAL,0.83,0.42,207.15,1,1,1,False
AMD,2025-12-16 12:15:00,MIDDAY (10:30-15:00),BUY,207.37,207.19,0.18,0.12,2.64,90,REVERSAL,0.67,0.33,207.49,0,0,0,False
AMD,2025-12-16 12:31:00,MIDDAY (10:30-15:00),BUY,207.38,207.23,0.15,0.1,4.28,100,STOP_OUT,0.0,-1.0,207.38,0,0,0,True
AMD,2025-12-16 12:46:00,MIDDAY (10:30-15:00),BUY,207.5,207.32,0.18,0.12,5.47,100,STOP_OUT,0.0,-1.0,207.5,0,0,0,True
AMD,2025-12-16 13:27:00,MIDDAY (10:30-15:00),BUY,207.0,206.44,0.56,0.38,3.12,90,REVERSAL,1.57,0.79,207.88,2,2,2,False
AMD,2025-12-16 14:26:00,MIDDAY (10:30-15:00),SELL,206.66,207.19,0.53,0.35,30.93,97,REVERSAL,1.25,0.62,206.0,0,0,0,False
AMD,2025-12-16 14:34:00,MIDDAY (10:30-15:00),BUY,208.23,206.98,1.26,0.84,2.31,77,REVERSAL,0.7,0.35,209.1,1,1,1,False
AMD,2025-12-16 15:24:00,CLOSE (15:00-16:00),SELL,206.21,207.03,0.82,0.55,2.19,80,REVERSAL,0.94,0.47,205.44,0,0,0,False
AMD,2025-12-17 09:58:00,MORNING (9:45-10:30),BUY,209.8,209.67,0.13,0.09,4.98,100,STOP_OUT,0.38,-1.0,209.85,0,0,0,True
AMD,2025-12-17 09:59:00,MORNING (9:45-10:30),BUY,209.85,209.7,0.15,0.1,3.78,100,STOP_OUT,0.0,-1.0,209.85,0,0,0,True
AMD,2025-12-17 10:27:00,MORNING (9:45-10:30),SELL,209.78,209.99,0.21,0.14,2.35,70,STOP_OUT,0.05,-1.0,209.77,2,2,2,True
AMD,2025-12-17 10:40:00,MIDDAY (10:30-15:00),SELL,209.38,209.58,0.2,0.13,4.23,100,STOP_OUT,0.0,-1.0,209.38,0,0,0,True
AMD,2025-12-17 11:00:00,MIDDAY (10:30-15:00),SELL,209.6,209.76,0.16,0.1,9.54,100,STOP_OUT,0.31,-1.0,209.55,1,1,1,True
AMD,2025-12-17 11:15:00,MIDDAY (10:30-15:00),SELL,209.6,209.78,0.18,0.12,6.06,100,REVERSAL,0.67,0.33,209.48,3,3,3,False
AMD,2025-12-17 11:54:00,MIDDAY (10:30-15:00),BUY,209.86,209.7,0.16,0.11,16.52,93,REVERSAL,0.87,0.44,210.0,0,0,0,False
AMD,2025-12-17 11:58:00,MIDDAY (10:30-15:00),BUY,212.26,211.71,0.55,0.36,56.08,100,STOP_OUT,0.0,-1.0,212.26,0,0,0,True
AMD,2025-12-17 12:24:00,MIDDAY (10:30-15:00),BUY,211.47,211.22,0.25,0.17,4.16,100,STOP_OUT,0.0,-1.0,211.47,0,0,0,True
AMD,2025-12-17 12:39:00,MIDDAY (10:30-15:00),BUY,211.65,211.45,0.2,0.13,6.53,93,REVERSAL,0.55,0.27,211.76,1,1,1,False
AMD,2025-12-17 12:50:00,MIDDAY (10:30-15:00),BUY,211.85,211.62,0.23,0.15,2.94,83,REVERSAL,0.61,0.3,211.99,0,0,0,False
AMD,2025-12-17 13:22:00,MIDDAY (10:30-15:00),SELL,209.17,210.04,0.87,0.58,2.49,73,STOP_OUT,0.36,-1.0,208.86,0,0,0,True
AMD,2025-12-17 13:49:00,MIDDAY (10:30-15:00),BUY,210.08,209.59,0.49,0.33,2.96,87,STOP_OUT,0.0,-1.0,210.08,0,0,0,True
AMD,2025-12-17 13:58:00,MIDDAY (10:30-15:00),BUY,210.68,210.04,0.64,0.42,2.11,80,STOP_OUT,0.0,-1.0,210.68,0,0,0,True
AMD,2025-12-17 14:00:00,MIDDAY (10:30-15:00),BUY,210.85,210.08,0.77,0.51,2.92,80,STOP_OUT,0.45,-1.0,211.2,0,0,0,True
AMD,2025-12-17 14:28:00,MIDDAY (10:30-15:00),SELL,209.94,210.44,0.5,0.33,3.34,95,REVERSAL,1.18,0.59,209.35,1,1,1,False
AMD,2025-12-17 14:31:00,MIDDAY (10:30-15:00),BUY,211.22,210.56,0.66,0.44,4.1,100,STOP_OUT,0.0,-1.0,211.22,0,0,0,True
AMD,2025-12-18 13:30:00,MIDDAY (10:30-15:00),BUY,202.5,202.08,0.42,0.28,21.52,100,STOP_OUT,0.0,-1.0,202.5,0,0,0,True
AMD,2025-12-18 13:37:00,MIDDAY (10:30-15:00),BUY,203.28,202.56,0.72,0.48,2.06,85,REVERSAL,0.65,0.33,203.75,0,0,0,False
AMD,2025-12-18 14:30:00,MIDDAY (10:30-15:00),BUY,205.2,204.61,0.59,0.39,144.0,100,REVERSAL,1.22,0.61,205.92,0,0,0,False
AMD,2025-12-19 09:56:00,MORNING (9:45-10:30),BUY,204.31,204.1,0.21,0.14,7.97,100,STOP_OUT,0.0,-1.0,204.31,0,0,0,True
AMD,2025-12-19 10:06:00,MORNING (9:45-10:30),BUY,204.1,203.93,0.17,0.11,5.54,100,REVERSAL,0.59,0.29,204.2,2,2,2,False
AMD,2025-12-19 10:08:00,MORNING (9:45-10:30),BUY,204.1,203.95,0.15,0.1,10.52,100,REVERSAL,0.67,0.33,204.2,0,0,0,False
AMD,2025-12-19 11:26:00,MIDDAY (10:30-15:00),BUY,203.97,203.77,0.2,0.14,66.82,100,REVERSAL,1.45,0.73,204.26,1,1,1,False
AMD,2025-12-19 11:49:00,MIDDAY (10:30-15:00),BUY,204.0,203.77,0.23,0.16,3.89,100,STOP_OUT,0.0,-1.0,204.0,0,0,0,True
AMD,2025-12-19 12:12:00,MIDDAY (10:30-15:00),BUY,203.43,203.06,0.37,0.24,2.87,100,STOP_OUT,0.03,-1.0,203.44,2,2,2,True
AMD,2025-12-19 12:49:00,MIDDAY (10:30-15:00),BUY,203.0,202.83,0.17,0.11,3.9,100,STOP_OUT,0.18,-1.0,203.03,0,0,0,True
AMD,2025-12-19 13:16:00,MIDDAY (10:30-15:00),BUY,203.19,202.39,0.81,0.54,2.38,80,REVERSAL,0.55,0.27,203.63,67,67,67,False
